track_id;audio_md5;end_of_fade_in;start_of_fade_out;analysis_sample_rate;duration;loudness;tempo;key;key_confidence;mode;mode_confidence;time_signature;time_signature_confidence;danceability;energy;artist_id;artist_name;artist_location;artist_familiarity;artist_hotttnesss;genre;release;song_id;title;song_hotttnesss;year
TRAAGKQ128F92EAF39;4e588672cdea2867001b85faebbd48a0;0.107;178.625;22050;187.24526;-4.42;183.92;1;0.842;1;0.721;1;0.063;0;0;ARI5P4N1187FB3F44D;Suburbs;Minnesota;0.481004583017583;0.335651839184701;;Un Titre de Toune;SOHWGFU12AB017B036;Monde De Fou;0.249065794853703;2005
TRAAGKS128F9314884;ad1859ac1bdfe9bfb3970b4037f247c6;0;68.365;22050;72.61995;-11.051;89.867;9;0;0;0;4;0.476;0;0;ARYPWUK1187B98ACED;Emperor;Norway;0.742963152341363;0.45339118607533;;Live Inferno;SOQQVQJ12AB0185192;Opus a Satana (Part 2);NA;0
TRAAGMJ12903CAD7D4;31d3ab56ae477d180133db3e93d17760;2.775;272.64;22050;272.63955;-9.97;119.896;2;0.633;1;0.605;5;0.921;0;0;ARW63KF1187B98AC48;Julien Clerc;FR;0.585479539749522;0.364384924468266;;Vendredi 13 - 1981;SODRHHD12AB0189F2A;This Melody (Live);NA;0
TRAAGNL128F4299BF1;2904e2599ec8c200b30b44b86d9b70e0;0.218;135.546;22050;142.75873;-11.335;137.29;1;0.62;0;0.814;4;0;0;0;AR8H87D1187FB3A841;Glen Campbell;Delight, AR;0.671596269848304;0.481024239211873;;Unconditional Love;SOQGFVO12A8C13C8C3;I'm Gone This Time;NA;0
TRAAGOH128F42593CE;5d21d8fdd930d59edd6b78926de22907;0.089;182.729;22050;194.11546;-15.581;82.343;5;1;1;0.886;1;0.387;0;0;ARLWR721187B9A03C9;T.G. Sheppard;Humboldt, TN;0.449323615207662;0.343281881787083;;The Very Best Of;SORABMD12A8C136672;You Feel Good All Over;0.382723280789198;2002
TRAAGPF12903CE027E;4bf3e42080e6a97cd1a555eff69a714a;0.165;192.087;22050;195.91791;-11.98;91.487;3;0.883;1;0.735;4;0;0;0;ARF4V431187FB3AA41;Slim Whitman;Tampa, FL;0.516443779772763;0.386669091706024;;Country Lovers. Vol. 3;SOTUBVH12AB018D2EC;Indian Love Call;NA;1990
TRAAGPH128F4273C8D;4fff121876c0b80f09157c9028af2a7b;0;118.334;22050;118.33424;-11.215;84.69;9;0;0;0;5;0.678;0;0;ARBGWMW1187B9AEA3E;Savage Garden;CA;0.728209707064004;0.538070295123783;;Affirmation;SOMQAGT12A8C132DB4;You Can Still Be Free;NA;1999
TRAAGPJ128F428CD1B;343fb42e35d36386fc5ae5858dfa2cc2;0.113;279.179;22050;288.41751;-8.165;115.606;2;0.08;1;0.665;4;0;0;0;AR6G4V01187B9AD086;Queens Of The Stone Age;;0.798645178741883;0.552413345516945;;Lullabies To Paralyze;SOKLLOH12A67020F2C;I Never Came;0.72512128356731;2005
TRAAGUA128F93236E8;cef5b9421ef0d449148483b542781c46;1.001;118.079;22050;123.21914;-12.69;126.523;7;0.278;0;0.482;1;0;0;0;ARVQ4QM1187B98AD95;Hank Penny & The Lincoln Penny Orchestra;Birmingham, AL;0.445854631359511;0.347598888683537;;It's War Again;SONRLQH12AB017C232;Dixie;NA;0
TRAAGVF128E0789785;15855cbe9a0b57bc9fdc883b65fe2766;0;271.83;22050;283.76771;-8.7;113.677;2;0.823;1;0.69;4;1;0;0;AR9AM2N1187B9AD2F1;Inspiral Carpets;Manchester, England;0.605109701914858;0.39854753538058;;The Singles;SODDZAD12A6701DC4C;Commercial Reign;0.665172240762197;1990
TRAAGVM128E0784D95;27c2501d57affc43e719e4d241ec8daf;0.182;220.264;22050;239.3073;-5.758;86.938;2;0.569;1;0.601;4;0.222;0;0;AR9XEVF1187B99D017;Borialis;;0.454043995003438;0.421415102542407;;What You Thought You Heard;SORENXV12A6701F61F;Hourglass;0.554654767465612;0
TRAAGXN128F92DE52C;51c54cfa48fecebb81e93d89c81c9b4f;0.096;193.115;22050;206.75873;-4.907;141.936;0;0.613;1;0.656;4;0.634;0;0;ARCFOZ71187FB43A0D;The Dirty Skirts;;0.543516130717927;0.404182206653704;;Daddy Don't Disco;SOYMMDY12AB01825B2;Wake;0.304169503435275;0
TRAAGZU128EF360F47;f77c44758887775fa79a30027d1bd70c;0;130.723;22050;134.81751;-8.133;106.049;11;0.847;1;0.646;1;0;0;0;ARHFEBO11F50C4825A;Flor Silvestre;;0.42054584952282;0.313569342683802;;15 Exitos Vol. 2 Flor Silvestre;SOJWQIP12A6D4F710A;Caricia Y Herida;NA;0
TRAAHDH128F93094B6;81dcdddfd5ad4a2397d6d83a477a2b07;0.397;274.727;22050;285.64853;-9.093;126.88;8;0.508;1;0.343;4;0;0;0;AR107SB1187B9A79F9;Bézu;Bézu, comme Superdupont, ne connait qu&#039,un pays : la France !;0.373850623044225;0.148985480992274;;Le top du père Nöel;SOOVOKS12AB017EE57;Le tortillard;NA;0
TRAAHEG128E07861C3;4a953b42bfeb5440d2ec314a7818dd30;0;121.005;22050;124.18567;-10.296;85.008;1;0.074;0;0.492;5;1;0;0;ARXWAQQ1187B9AE954;Redman;Newark, NJ;0.743129776147814;0.49356684269656;;Malpractice;SORWHWY12A6702038E;WKYA (drop);0.570105930058388;2001
TRAAHEH128F427FCEF;ecde77a73c92c5916b4bf4a57af15280;4.441;130.38;22050;134.08608;-12.839;133.699;4;0.718;0;0.674;1;0;0;0;ARL6XZC1187FB3936E;Solistiyhtye Suomi;;0.138187610118517;0.31781095981227;;20 Suosikkia / Rilluttele yö;SOGYYLE12A8C13E5EA;Teräslintu;NA;0
TRAAHEQ128F93057B4;c085dd8b2551c30aebfd9d15fa38eee8;0.154;150.75;22050;155.61098;-13.71;118.975;11;0.599;1;0.517;1;0.003;0;0;ARSDSMG1187B98CB59;Eddie Cantor;New York, NY;0.41614102246935;0.331090126338916;;The Fabulous Eddie Cantor;SOITUXQ12AB0183AE9;Now's The Time To Fall In Love;NA;0
TRAAHER128F92E3FE9;e2c10ea7228b0b6e11013316df37e1b1;0;272.556;22050;275.40853;-2.119;102.408;9;0.376;1;0.334;4;0.395;0;0;AR3WMW01187B9921F7;Schizoid;;0.495559651514068;0.349192217616459;;Grim Prospects Remixes - Grim Prospects Will Never End;SOTWEZZ12A8C142B60;Grim Prospects (Gross Prospects - Bad Trip Remix);NA;0
TRAAHJX128F9312B83;352acc5a415aea488f81e0496fba5fa8;0.291;220.026;22050;223.4771;-14.438;112.006;0;0;1;0.138;4;0.844;0;0;AR3C3C01187B98E800;Kai Winding;Aarhus, Denmark;0.430538907417281;0.316354000822297;;The Incredible Kai Winding Trombones;SOUVRGZ12A58A77F90;Mangos;0;1961
TRAAHKE128F421389B;ccd00c7477f01f4c8375b9d5b7017119;0.23;430.736;22050;443.24526;-13.002;45.527;1;0;1;0.051;4;0;0;0;ARDD9UN1187B98D3A7;Sonny Simmons;Sicily Island, LA;0.428375416651324;0.317833879200262;;Staying on the Watch;SOBLTSM12A6D4F9EEA;A Distant Voice;0.270775998946327;0
TRAAHMO128F92DE7C9;06963d146fa1ee625710ce60ffd0a10e;0.554;167.48;22050;177.81506;-12.004;85.621;4;0.695;1;0.673;4;0.612;0;0;ARJGNV61187B98F3B5;Mira;Tallahassee, FL;0.545110950821384;0.345751247019703;;Openbare Weg;SOUQVUD12A8C142DCE;Openbare Weg;NA;2006
TRAAHPZ12903CB4643;6b11dbb60519314861b8a245f5a76342;3.048;382.647;22050;385.33179;-8.37;108.061;8;0.822;0;0.503;4;1;0;0;ARSVI4L1187B996181;Citizen Kaned;;0.483339421556499;0.27756173775343;;Tip World Singles 2000;SOCRPDR12AB0185B75;President Johnson;NA;2000
TRAAHRF128F92FE234;30febb787fbf6147aa5cae01d87f79bc;0;312.239;22050;324.44036;-11.829;216.195;7;0.558;1;0.718;5;1;0;0;ARVJ0JK1187B98C9C0;The Brooklyn Tabernacle Choir;;0.559278494223647;0.432011946857603;;Praise Him...Live!;SOXVBVL12AF72A600C;Lead Me Lord;0.405115721691386;1995
TRAAHTH12903CCFFE1;acd12c7550ee05894c31033ae8a3b7c2;0.34;272.933;22050;275.12118;-6.29;132.428;7;0.699;1;0.527;4;0.281;0;0;AR4PCIG1187B98D07D;Ellen McIlwaine;Nashville, TN;0.438887475050173;0.325148570917302;;Spontanous Combustion;SOIQHDR12AB01896C8;Spontanous Combustion;0.242741878949468;0
TRAAHVY128F92E25D6;3ad40aace9a1b7909657198b3e01b751;0.864;282.564;22050;294.66077;-15.761;168.307;5;0.238;0;0.07;4;0;0;0;AR1RHCO1187B9AF0BF;Vince Guaraldi / Bola Sete;San Francisco, CA;0.578103629719863;0.414892612436749;;From All Sides;SODLSHA12AAF3B29F2;Choro;0.386790177139014;0
TRAAHXN128F9326097;f54d651f130d7416fad040d93d999990;0.497;190.003;22050;193.20118;-27.433;140.956;0;0.371;1;0.484;7;0.866;0;0;AR1X2H01187B98CCF2;Maurice Chevalier;Menilmontant, France;0.502453176521476;0.39158532902621;;Maurice Chevalier  The Essential Collection Vol 1;SOAGHMH12AB0180285;Ma Louise;NA;0
TRAAHYV128F932A425;a366912bac4833c6c1ed5de4c6a39bf8;0.131;353.785;22050;357.82485;-5.701;130.016;1;0.485;1;0.427;5;1;0;0;ARBQBZV1187B99D29E;Carl Cox Vs Yousef;;0.541975108210046;0.384184258496768;;Dave Pearce Best of the Dance Years 1988 - 1992;SORAVUP12AB018556E;I Want You (Forever);0.511254835100243;1991
TRAAHZP12903CA25F4;e53c6982a5fa8726188616681cb597ac;0.201;182.184;22050;198.3473;-8.709;175.769;11;0.306;0;0.22;4;0.7;0;0;AR9ODB41187FB459B2;Organized Konfusion;SPRINGFIELD, Virginia;0.683719467913038;0.412671630992698;;The Equinox;SOFXNQP12AB0184F1A;Hate;0.460484844986415;1997
TRAAIAE128F42AC53D;90e07d5cb1366b0aa0685177921c5c84;0;253.452;22050;261.95546;-13.627;100.194;7;0.96;1;0.634;3;1;0;0;ARF3GX71187FB3EB66;Martina McBride;Medicine Lodge, KS;0.614870933919939;0.628246419191487;;Timeless;SOGQTRZ12A8C13C8B0;I Can't Stop Loving You;0.488289876037345;2005
TRAAIAN12903CFF16D;50b5fb243213179f0bb2510a93ff2c48;0.183;166.911;22050;176.27383;-11.479;151.911;2;0.171;1;0.239;4;0.231;0;0;AR3PN3R1187FB4CEBD;Horace Andy;Kingston, Jamaica;0.626436381751562;0.374271173856405;;Feel Good All Over: Anthology 1970-1976;SOBHVZQ12AC9618285;Thank You Lord;NA;1985
TRAAIAX128F930531B;3c94818896967603dde172caf97b1c3f;0;213.107;22050;220.89098;-6.302;119.691;9;0.606;1;0.475;4;0.491;0;0;ARYWCFZ11E2835CFDD;Nazz;;0.494681416996428;0.384146444304895;;13th And Pine;SOYPBCY12AB0181EF3;How Can You Call That Beautiful (Stewkey Vocal);NA;0
TRAAIBB12903CECB35;73a5a5ebc3d4d507f192d7a3a331215c;0.322;219.725;22050;235.91138;-10.466;161.976;10;0.46;1;0.379;4;0.696;0;0;ARUT16P1187FB532A4;Tyrone Davis;Greenville, MS;0.543866302472729;0.393215103786692;;Call Tyrone;SOWRLSY12AC4687694;Cheatin' In The Next Room;NA;0
TRAAIDY128F92CA454;761d56a1c2ca3cd41c6c63a42abb41a0;0.31;231.3;22050;239.59465;-9.275;172.398;0;0.601;1;0.563;1;0;0;0;AREOGMA1187B9908EF;Hot Tuna;San Francisco, CA;0.567278871182682;0.405178358907612;;Final Vinyl;SOOGQWR12A8C142505;Candy Man;NA;1971
TRAAIFG12903CB0BCB;2c8fb55ebc2f101a3137c84f07045ecf;0.085;165.216;22050;171.49342;-37.398;109.823;2;0.45;1;0.685;3;0.659;0;0;AR4ABL21187FB3913A;Richard Burton;Pennsylvania;0.432386477297788;0.284047409900875;;Fifteen Poems By Dylan Thomas;SOJDYQY12AB0188C97;I See The Boys Of Summer;0;0
TRAAIGD12903CA2F3C;578da4a185be8c2ccd3bb5a3f7bccdb7;0.23;256.064;22050;266.05669;-13.836;90.101;1;0.936;1;0.763;1;0;0;0;AR8YV1I1187FB45D2B;Rory Block;New York, NY;0.513829587299176;0.343185045272571;;The Early Tapes 1975-1976;SOBHQUF12AB018B03E;Three Is a Crowd;0;0
TRAAIHL128F92E6DDA;de9c5e4839965bbdd3890528ed29ce14;0.45;322.101;22050;329.27302;-7.103;116.473;8;0.497;1;0.491;4;1;0;0;ARR9XGB1187B9912E6;Boyz II Men;Philadelphia, PA;0.790922847956092;0.60118494179409;;Legacy;SOFRAZJ12A8C143CDB;On Bended Knee;0.345802233965329;1994
TRAAIIE128F4288BB1;c5c09854ff514576e1386a803f9f36b4;0.228;190.705;22050;198.922;-13.495;126.821;9;0;0;0.094;4;0;0;0;ARBKUS51187B98A3AC;Howard Armstrong;Dayton, TN;0.454668190473251;0;;Louie Bluie Film Soundtrack;SONNDHT12A8C13F20B;My Four Reasons;0.333554807276449;0
TRAAIII128F427D5D8;042420eca6b2f99886f6eacdf33999fc;0.258;277.467;22050;283.21914;-15.144;111.191;2;0.499;1;0.652;3;0.851;0;0;ARTB5PP1187FB523B7;Donny Hathaway;Chicago, IL;0.657406765298449;0.42247242324322;;Donny Hathaway;SOYZOXW12A8C13E195;Little Girl (LP Version);0.617365617571782;1971
TRAAILM128F93480BB;5feac53d4a8ed2222fe88ce9d3c1c58f;0.386;230.742;22050;238.68036;-12.991;125.508;5;0.458;1;0.542;4;0.462;0;0;ARXFQDY1187B9AAF1E;Miguel Gallardo;;0.458712089760337;0.335101424872083;;Canciones De Amor De Miguel Gallardo;SOSGJTX12AB0181F7C;Eternamente Amame;NA;0
TRAAINT128F933BBE0;44e910de2481217fd6c54990ac96dc04;0.43;249.562;22050;254.06649;-6.01;137.888;4;0.446;0;0.383;1;0;0;0;ARVEJ9M1187FB4DC44;Les Ogres De Barback;;0.652367864188086;0.437964733141792;;Irfan_ le héros;SOBQBWP12AB018611B;Niev nietch nievitch;0.394394856100583;1999
TRAAIRG128F93265E8;5cf760fcbdc8c6d777cc7ff74ca0b91d;0.798;178.503;22050;184.31955;-5.58;150.012;6;0;0;0;4;0;0;0;ARTHEAP122BCFCD0B2;DJ X-Change featuring DJ Joey A;;0.342440144331621;0.281284215549298;;What up Detroit;SODULLV12AB017FA09;Come Over;NA;0
TRAAIXN128F428027A;9c0a4e709b325c74ff53c68f7ebb8ff1;0;300.118;22050;311.40526;-4.313;108.367;10;0.685;1;0.611;4;0.36;0;0;ARQESNI1187FB511EE;Morel;Washington DC;0.498259309879011;0.334065789838001;;Peterbilt Angel;SOYAGJM12A8C13DCCE;Blue Taxi;NA;0
TRAAIXU128F4241E5C;1647ac5845bb423261d8b15be90d26eb;0.524;151.551;22050;162.53342;-17.285;173.482;2;0.243;1;0.297;4;0.804;0;0;ARCZ20M1187FB49687;Tony Joe White;Goodwill, LA;0.624723767578553;0.403509673363085;;Homemade Ice-Cream;SORXUZZ12A8AE4798A;I Want Love (Tween You & Me) (Album Version);0.374796837021405;0
TRAAIYR12903CD290D;9b08f4dbc1bdbcfc83c6f2ed23ddecbd;0.868;209.438;22050;212.37506;-5.931;110.745;4;0.372;0;0.207;4;1;0;0;ARDF8K01187FB37200;Wolfmother;Sydney, Australia;0.792255589731717;0.566971566218583;;White Feather;SOCHXAE12AF72A25D6;White Feather;NA;2009
TRAAJAC128F148B530;d82ee605ce3a28936333454e99281553;0;328.986;22050;338.33751;-14.248;130.027;2;0.626;0;0.575;4;0.509;0;0;AR11NP91187B9901B4;The Roches;New York City;0.573605491317041;0.372251207930065;;Can We Go Home Now;SOCRHCQ12A58A7C8C6;Christlike Roche;0.26586104921065;1995
TRAAJBU128F9326C02;306f86e8ee6dc2ac4258f309ae9c90c1;0;121.702;22050;126.51057;-12.651;110.168;11;0.228;1;0.374;4;0.92;0;0;ARBZAIL1187FB5B1C8;Bob Margolin;Boston, MA;0.555985052698992;0.326848818025751;;In North Carolina;SOSEJIQ12AB017E7EB;You Rascal You;0.233796474241799;0
TRAAJBU12903CE2831;371c62466d86823288fa2f4dcfbc040c;0.612;182.323;22050;205.58322;-16.056;97.976;9;0.825;0;0.836;3;1;0;0;ARWXHRS1241B9C7A1E;Thomas Battenstein;;0.425627240030423;0;;Wintertime;SOMXWXQ12AC3DFA002;Sympathy;NA;0
TRAAJEK128F422F55A;52389d83a9fc3f739d10203410df10e5;2.717;184.274;22050;193.4624;-5.913;119.979;0;0.373;0;0.548;4;1;0;0;ARV1P811187FB3CFC6;Jupiter Rising;;0.66264969533732;0.363177860659134;;Electropop;SOGMXBW12A6D4FB8D7;They Say (Album);0.215080318509228;2007
TRAAJEK12903CE351A;3c860e6fb9b8fd1df84f18cb0d91c854;2.148;118.195;22050;127.4771;-5.541;156.968;6;0.81;1;0.864;1;0;0;0;ARIU0MA1187B98D36F;Dharma Bums;;0.491921880770831;0.345809443184116;;DUMB: 4-track cassette recordings (1987);SOOPUTF12AB018DFAA;Simon's Folly;NA;0
TRAAJJA12903CC518A;abf8844052959d3c81f2aa5616001ed7;0.101;227.84;22050;234.762;-6.019;188.886;5;0.172;1;0.026;4;1;0;0;ARB4D891187B9954F7;Saafir;;0.594779903502936;0.318902077868795;;The Hit List;SOFDTRZ12AB018DD11;Crawl Before You Ball (Album Version);NA;1999
TRAAJJG128F4284B27;c62eba5743cfd2c0b82e0becdbccf4d3;3.344;273.589;22050;292.8322;-4.953;133.306;9;0.295;1;0.196;4;0.338;0;0;ARQOC971187B9910FA;The Verve Pipe;Lansing, MI;0.703349440411615;0.498395338349774;;Underneath;SOOGNJP12A8C1381AD;Medicate Myself;0.466304830757286;2001
TRAAJJV128F42A2F99;c58579d05ee1802da43d6a6ebf37e9a3;2.659;230.429;22050;241.10975;-18.114;152.267;4;0.965;1;0.744;3;1;0;0;AR19SOA1187B98F6E6;Bob Neuwirth;New York;0.434272037449513;0.301502461858429;;99 Monkeys;SOFUBCP12A8C13D5EF;Biding Her Time;0.480610618387753;1990
TRAAJMH128E0785407;1c7bc108917b23328e9f9b27795ca3c4;0.334;267.906;22050;270.68036;-11.061;166.275;1;0.33;1;0.526;4;0.845;0;0;ARTDBI61187FB48479;Marvin Sapp;Grand Rapids, MI;0.733714696487325;0.459665456728277;;Nothing Else Matters;SOVZBDR12A6702012E;More And More  (LP Version);0.265683379710231;0
TRAAJNM12903CF4750;357acfcba1c2e58310f281a3043b24d8;0;178.463;22050;188.73424;-7.04;114.971;2;0.862;1;1;4;0;0;0;ARSE6YI1187B9B9CD2;James Hunter;Austin;0.625443262043877;0.431526919214813;;A Tribute to The American Horse;SOPWKSS12AC468E659;Cowboy Ways;NA;0
TRAAJSX128F4275A1D;e2fac36f4c7a5ff679d6fb376fbea020;0.175;202.443;22050;211.80036;-15.358;144.651;9;0.519;0;0.525;4;0.142;0;0;AR6C8EJ1187FB3F473;Nelson Ned; Ubá, Minas Gerais;0.498663648577897;0.321882689945676;;Mis Momentos;SOCCQIQ12A8C13C76B;Brasas Vivas;NA;0
TRAAJVJ128F42570AD;0fd7d02f4385113f78da4b84ae168965;0;249.858;22050;254.32771;-11.213;152.005;2;0.64;1;0.692;1;0.605;0;0;AROI96Z1187B9A5304;Mish Mash;;0.505644261572307;0.351210536532264;;Mish Mash_ Le Blues European: Musique Slave Et Klezmer;SODBMZD12A8C134232;Kolomeyke;NA;0
TRAAJXQ128F92E65BF;69beeeb3730422df40e37c82c33a4bf1;0.364;201.497;22050;210.36363;-5.904;155.074;1;0.645;0;0.683;1;0;0;0;ARIOSKN1257509BCE1;Cama;;0.406187449275063;0.273453727252786;;In this Life;SOBUWPY12A8C1446C0;In This Life;NA;2009
TRAAJYX128F4255568;b9adb474d85e44ff5c119ec7e2ff35a0;2.566;289.332;22050;301.81832;-8.095;61.971;10;0.683;0;0.549;1;0.397;0;0;ARI0PUX1187FB3F215;Maxi Priest;Great Britain / UK;0.661001337101145;0.446890726549313;;Best Of Maxi Priest;SORWXUP12A58A79E65;Groovin' In The Midnight;0.345802233965329;1991
TRAAKAS128F4246013;9cbac49e24c47caf9e821673101ebb67;0;396.533;22050;416.80934;-7.982;124.04;6;0.644;0;0.607;5;0.82;0;0;ARYO9BU1187B9ADA88;Porcupine Tree;;0.830252261722486;0.507965802159374;;Signify (Special Edition);SOJEVZW12A8C133988;Waiting;0.825173540378084;1997
TRAAKAV128F931BE25;b4de08103e6eacef246452cd0c8a61c3;0;408.503;22050;413.36118;-8.804;191.196;7;0.056;0;0.306;4;0;0;0;ARZ507V1187FB4425E;Ragheb Alama;;0.554226466616473;0.424931835178776;;Bravo Alayki Rare recording;SOOODKC12AB018462F;A'chek Ouyounik (2009 Digital Remaster);0;0
TRAAKDF128F92FA302;0783711c85aed310ab5c875dd32509e0;0;114.712;22050;117.002;-5.699;152.127;7;0.458;1;0.44;4;0.651;0;0;AR6XPWV1187B9ADAEB;Foo Fighters;Seattle, WA;0.839275392927277;0.550762084655907;;In Your Honor;SODOLVO12B0B80B2F4;Hell;NA;2005
TRAAKDG128F42A0ECB;bb87389eec1ef94e8f25cd363949f441;0.224;212.161;22050;217.36444;-5.152;100.023;10;0.805;0;0.688;4;0.937;0;0;AR6PJ8R1187FB5AD70;Shakira Featuring Wyclef Jean;Barranquilla, Colombia;0.833178560890206;0.682263176763821;;Essential R&B Hit Selection;SOEHWGF12A6D4F8B2B;Hips Don't Lie (featuring Wyclef Jean);0.737385310227619;0
TRAAKJJ128F4228346;1df3c5463f20738cbe82e9cf7f072433;4.418;117.034;22050;122.72281;-9.965;192.688;10;0;1;0.149;4;0.671;0;0;AR4CG3B1187FB5B861;The Avengers;California - SF;0.574973900696144;0.422514940130725;;20 Suosikkia / Rautalankaklassikot / Kolme kitaraa;SOOZLTC12A6D4FBE91;Juoksuhauta-twist (Elämä juoksuhaudoissa);NA;0
TRAAKNS12903CC5198;7f45d69dd40af2c912b3ed69001cf313;0.161;182.921;22050;203.98975;-11.976;154.322;11;0.236;0;0.384;4;0;0;0;AR7BMMV1187FB5B2D7;Robben Ford;Ukiah, CA;0.604820431918202;0.383877493633567;;Talk To Your Daughter;SOOSYMY12AB01888CD;I Got Over It (Album Version);0.472121119539594;1988
TRAAKQS128F4224DE1;8f7d114c01470cc8d8d51c7a4d84acf1;0.485;178.66;22050;192.44363;-10.229;236.006;5;0.084;1;0.405;4;0.761;0;0;AREYIHC1187B99CE0B;Brazilian Tropical Orchestra;;0.378013152138856;0.339408486355141;;American Songbook - Bacharach;SOPBKEB12A6D4FD777;One Less Bell To Answer;0;0
TRAAKSB128F934D73A;84d02d578be8a3db5f00e50c04702016;0;274.715;22050;285.36118;-6.284;150.666;11;0.321;1;0.421;5;1;0;0;AREEMIN11F4C848971;Gil Semedo;Netherlands;0.441593441503967;0.38286995589296;;Nha Vitória;SOEWQYW12AB0183FDE;Festa;0.392008771471307;0
TRAAKTK128F9343DCC;2cce7fac89f98f1434746420dead0577;0;203.593;22050;225.12281;-3.818;175.421;11;0;0;0.036;1;0;0;0;ARBJSO81187B9BA09B;Soda Stereo;;0.71116578657769;0.466826992527187;;Gira Me Verás Volver;SOFBQIA12AB0182219;Te Hacen Falta Vitaminas;NA;1984
TRAAKVA128F934E69E;a180f8d96fa4c7522631061d362f49c0;0;119.705;22050;123.66322;-4.633;104.153;9;0.138;0;0.452;4;0.072;0;0;ARBGJLS11F4C83D4B9;Xmilk;;0.462140600207035;0.3213837301113;;Scarcity;SOHDDHR12AB0183552;Sense And Trick;NA;0
TRAAKVD12903CE8474;693634bc3631216c84ba92de172677de;0.148;513.724;22050;525.16526;-5.602;127.278;11;0.386;0;0.417;4;0.22;0;0;ARVNDLR1187B99CA1B;Dolce, Oscar G.;Oklahoma;0.471577281512628;0.337089300332101;;Fire;SONWQQX12AC3DF6762;Fire (Oscar G Space Vocal Mix);NA;0
TRAAKVZ12903D074BB;121c045c11bbb2723615c69d53c2589e;0.415;193.562;22050;204.06812;-5.157;160.165;6;0.606;1;0.514;4;1;0;0;AR5LZJD1187FB4C5E5;Britt Nicole; NC;0.669500125220809;0.544446276903691;;Hanging On (Premiere Performance Plus Track);SOGXFIF12A58A78CC4;Hanging On (Medium Key Performance Track Without Background Vocals);0.236420182230736;0
TRAAKXN128F92E71B1;d84d271cc0e4b3b5261528b4a2c709cb;0;162.366;22050;166.00771;-1.925;86.091;5;0.441;1;0.372;3;1;0;0;AR3WMW01187B9921F7;Schizoid;;0.495559651514068;0.349192217616459;;Grim Prospects Remixes - Prospects Are Getting Grimmer;SOIPNSZ12A8C144128;Grim Prospects (Version 2 Remix);NA;0
TRAALCM128F4264370;8ef559978dcd139af92c626e69a90173;0.235;203.233;22050;219.01016;-5.21;149.94;0;0.782;1;0.662;4;0.128;0;0;ARAEX7Y1187FB42D36;Toni Braxton Featuring Shaggy;Severn, MD;0.737972528400142;0.555968803751809;;Snowflakes;SOEXSIN12A8C133B0A;Christmas In Jamaica;NA;2001
TRAALDU128F930D56B;b0e67f1ae778c0ce353292e278059676;0.165;123.222;22050;127.9473;-12.717;135.78;0;0.655;1;0.525;4;0.087;0;0;ARK2G5U1187FB46B34;Perrey And Kingsley;;0.53060579793986;0.350327605227446;;The Out Sound From Way In!;SOTSMNJ12AB018365E;Gossippo Perpetuo;0.444401714522851;2001
TRAALEO128F42A7AEA;2988e576daa543599dcb67483077cb1c;0.15;538.372;22050;570.90567;-12.28;122.967;7;0.792;1;0.646;4;1;0;0;ARTB56G11C8A41569D;Sven Tasnadi;;0.480047819371476;0.306603641297098;;El Fuego De Dentro;SOLGRUN12A8C140543;2190 Dias Contigo;NA;0
TRAALHD12903D0BD6A;5c076916431a7ce10156b97e43654fcc;0;226.708;22050;230.00771;-9.748;142.024;9;0.858;1;0.606;4;0.966;0;0;AR0GGKI1187FB391D5;Eddie;;0.622684167339864;0.362238746701849;;No Control;SOQCHGV12AC4688FC6;No Control;NA;0
TRAALNG12903D014E9;c5aa4f7222ee542e573441589d41ae86;0;240.744;22050;240.74404;-4.878;135.535;2;0.735;0;0.838;7;0.583;0;0;ARZEWUR1187FB53DC8;Enthroned;Belgica -- Namur, Namur/Ghent, East Flanders;0.593416048779783;0.395709547707622;;Pentagrammaton;SOXCWTT12AC9075756;The Vitalized Shell;0.54305286419929;2010
TRAALRZ128F429024E;43dcbface8490602d23c28b62b0d3731;0.357;183.229;22050;192.20853;-23.988;139.189;2;0.523;1;0.537;3;0.418;0;0;AR89DTT1187B9A7ED5;Suzanne Ciani;California - SF;0.631946665998367;0.380704535824457;;Pianissimo;SOAFIPD12A8C13A261;Mozart;0.608500078919412;1989
TRAALSV128F4282B9B;b0218e448b7866c6e417f448523a8265;0.479;143.871;22050;152.0322;-9.414;128.598;8;0.656;1;0.393;5;0.197;0;0;ARTHKKA122BCFCBF58;Milan Band;;0.201077559681658;0;;Milan Milan;SOMJPML12A8C13D74E;Ciao Milan;NA;0
TRAALUX12903CFD50B;dbc1ca432a61faaebf0d69cf262d5ba1;0.588;208.376;22050;215.30077;-9.741;163.445;3;0.445;0;0.496;4;0.015;0;0;ARJDMBO1187B9AD118;Johnny Osbourne;;0.618765785486148;0.409134868797484;;Auralux Reggae Showcase;SOCVDYI12AC4687DDB;Lend Me Your Chopper;0;2004
TRAALZC128F92E11A6;74a6720f987262a284c41e306b2123a4;0;147.673;22050;155.21914;-11.965;114.027;7;0;0;0.181;3;1;0;0;ARYJSY01187B9B7C65;Dolly Parton;Locust Ridge, TN;0.707335681257402;0.603876486918163;;Heaven;SOEVGMZ12A8C1421B5;Letter To Heaven;NA;1971
